Source,Target,Type,id,label,timeset,weight
sj_druid,EBONYMag,Directed,38919,,,1.0
MMstrikesback,OleanderPlume,Directed,38920,,,1.0
Merton_G3,1alyssakang,Directed,38922,,,1.0
kunklrc,JayStylus,Directed,38923,,,1.0
DavejoeeDavid,caroljsroth,Directed,38924,,,1.0
Isabel_A_Cortes,SamAdlerBell,Directed,38925,,,1.0
Papi_Tuwop,ajplus,Directed,38926,,,1.0
NicoleDPrice,EconomicPolicy,Directed,38927,,,1.0
CriticalKaiju,LibsNoFun,Directed,38928,,,1.0
p_staatz,RebootDNC,Directed,38929,,,1.0
cathyolson,ChrisMurphyCT,Directed,38930,,,1.0
Alemajandro,EconomicPolicy,Directed,38931,,,1.0
MarkBapst1,Azleatherneck,Directed,38932,,,1.0
BUTTERFLYSEIS,32BJSEIU,Directed,38933,,,1.0
dorianpearce,SenSanders,Directed,38934,,,1.0
graydaygamer,UR_Ninja,Directed,38935,,,1.0
724_393,EconomicPolicy,Directed,38936,,,1.0
GoodAirports,ProgressiveChi,Directed,38937,,,1.0
Doc_Sneeze,NorCalFF15,Directed,38938,,,1.0
brutapologist,fightfor15texas,Directed,38940,,,1.0
Dyl_Mack,SenSanders,Directed,38941,,,1.0
StorytimeBear,EconomicPolicy,Directed,38942,,,1.0
Cathy_Doyle72,EconomicPolicy,Directed,38943,,,1.0
TeriPDC,ChrisJZullo,Directed,38945,,,1.0
Doc_Sneeze,FF15ChildCare,Directed,38946,,,1.0
MrsChizDMB,zachhaller,Directed,38947,,,1.0
itsWanda,OleanderPlume,Directed,38948,,,1.0
Leonarod,EconomicPolicy,Directed,38949,,,1.0
Raz581,OurRevolution2,Directed,38950,,,1.0
AnitaFinaKiewra,SenSanders,Directed,38951,,,1.0
leoluminary,32BJSEIU,Directed,38952,,,1.0
PragObots,EconomicPolicy,Directed,38953,,,1.0
BlckPowerBottom,chifightfor15,Directed,38954,,,1.0
DavidLovett98,scrowder,Directed,38955,,,2.0
LolitaNevermore,EconomicPolicy,Directed,38956,,,1.0
DaphneeArana,SenSanders,Directed,38957,,,1.0
bassomar_omy,EconomicPolicy,Directed,38959,,,1.0
doreenomc,NicholsUprising,Directed,38960,,,1.0
nikicvetnich,ChrisMurphyCT,Directed,38961,,,1.0
myLovemykniFe,caroljsroth,Directed,38962,,,1.0
brentleyjones,fightfor15,Directed,38963,,,1.0
MineDafiaghor,ajplus,Directed,38964,,,1.0
usplaymoney,ms_erika74,Directed,38965,,,1.0
LibsNoFun,Azleatherneck,Directed,38967,,,1.0
PixyPixl,standwithraul,Directed,38968,,,1.0
Nitetrain_1,LawlessPirate,Directed,38969,,,1.0
rfking2,EconomicPolicy,Directed,38970,,,1.0
dyslexeic,EconomicPolicy,Directed,38971,,,1.0
candlecrazee40,SenSanders,Directed,38972,,,2.0
XstaticHealth,jwjnational,Directed,38973,,,1.0
Ggrimaldo123,JCL_VT,Directed,38974,,,1.0
chapin2709,TWU571,Directed,38975,,,1.0
BellwetherLV,SEIU1107,Directed,38976,,,1.0
dodsonadvocate,EconomicPolicy,Directed,38978,,,1.0
mmjpilotco,thekidouto,Directed,38979,,,3.0
Reggaejam16,TheMarkRomano,Directed,38980,,,1.0
1199mass,NBisno,Directed,38982,,,2.0
AmirEni,EconomicPolicy,Directed,38983,,,1.0
bobcastpod,MarkRuffalo,Directed,38987,,,1.0
AliceJackson09,RobinHoodTax,Directed,38988,,,1.0
The_Patriot_V,caroljsroth,Directed,38989,,,1.0
DanielleVFreman,davonmagwood,Directed,38990,,,1.0
TossingCrocs,EconomicPolicy,Directed,38991,,,1.0
Ejones82,fightfor15,Directed,38992,,,1.0
kittykittykat45,UR_Ninja,Directed,38993,,,1.0
kozak_timothy,AFSCME,Directed,38994,,,1.0
CMoisenco,fightfor15,Directed,38997,,,1.0
ablairpfiz,NorCalFF15,Directed,38998,,,1.0
meNabster,RebootDNC,Directed,38999,,,1.0
christianlasval,scrowder,Directed,39000,,,1.0
GooGwaba,caroljsroth,Directed,39002,,,1.0
CALAChicago,EndRapeAtWork,Directed,39003,,,4.0
fahmichee,ajplus,Directed,39004,,,1.0
halftheskyi,EconomicPolicy,Directed,39006,,,1.0
FredSolo13,EconomicPolicy,Directed,39007,,,1.0
laz_steph,SenSanders,Directed,39008,,,1.0
DavidLife6,chifightfor15,Directed,39009,,,1.0
marinaslater,UR_Ninja,Directed,39011,,,2.0
USAEmily1,TruthinGov2016,Directed,39012,,,1.0
allen_amos,EconomicPolicy,Directed,39013,,,1.0
JaredSchnabl,SenSanders,Directed,39014,,,1.0
interaven,EconomicPolicy,Directed,39015,,,1.0
EmVigilia,Ergo2Tweet,Directed,39016,,,1.0
EthanTaylor23,Melissa_In_DC,Directed,39017,,,1.0
TheTraceTaylor,MichaelSalamone,Directed,39018,,,1.0
Kshojackson,fightfor15,Directed,39021,,,1.0
Politjunkee,zachhaller,Directed,39022,,,1.0
ComradeCthulhu,fightfor15,Directed,39023,,,1.0
JamesCl64353275,TheMarkRomano,Directed,39024,,,3.0
JudyBad,seiu_el,Directed,39026,,,1.0
p_staatz,EconomicPolicy,Directed,39028,,,1.0
AnthonyCraigBon,MarkRuffalo,Directed,39029,,,1.0
BBFrecords,thekidouto,Directed,39030,,,3.0
CPC_yes,NorCalFF15,Directed,39031,,,1.0
silknbutter,caroljsroth,Directed,39035,,,1.0
ComradeCthulhu,EconomicPolicy,Directed,39036,,,1.0
The_Patriot_V,scrowder,Directed,39038,,,1.0
alydamminger,SenSanders,Directed,39039,,,1.0
JamesCl64353275,CareyBest,Directed,39040,,,1.0
Politjunkee,AllynnUmel,Directed,39041,,,1.0
wlange2,EconomicPolicy,Directed,39042,,,1.0
panyrosasdiscos,chifightfor15,Directed,39043,,,2.0
redthehousedown,chifightfor15,Directed,39044,,,4.0
Nalo_Hopkinson,EconomicPolicy,Directed,39045,,,1.0
cblazina,1alyssakang,Directed,39047,,,1.0
thechosenone,EconomicPolicy,Directed,39048,,,1.0
epstmlgy,AriseChicago,Directed,39050,,,1.0
Politjunkee,chifightfor15,Directed,39052,,,1.0
_Terribilis,ajplus,Directed,39053,,,1.0
jujjuless,SenSanders,Directed,39054,,,2.0
JamesCl64353275,ms_erika74,Directed,39056,,,1.0
AliceJackson09,EconomicPolicy,Directed,39057,,,1.0
CailleachSila,khalidCares,Directed,39058,,,1.0
carmenvellon,MarkRuffalo,Directed,39060,,,1.0
BeccaWojcicki,chifightfor15,Directed,39061,,,1.0
YairaMatos,chifightfor15,Directed,39063,,,1.0
getmoneyclothin,thekidouto,Directed,39064,,,3.0
KathyVanKlavere,TheMarkRomano,Directed,39065,,,1.0
gustavospektor,chifightfor15,Directed,39067,,,1.0
a_treaclemine,UR_Ninja,Directed,39068,,,1.0
statjohnny19,ScottInSC,Directed,39069,,,1.0
jwilliams328,ajplus,Directed,39070,,,1.0
thetlage044,SEIULocal1,Directed,39071,,,2.0
MMG_PROMO,scrowder,Directed,39073,,,1.0
diggitydogdonna,SenSanders,Directed,39074,,,1.0
MylesDyer,EconomicPolicy,Directed,39075,,,1.0
mr_sticky,EconomicPolicy,Directed,39076,,,1.0
kmenoken,SenSanders,Directed,39078,,,1.0
sconepig,fightfor15,Directed,39079,,,1.0
SusanAllenMN,seiumn,Directed,39081,,,1.0
EthanTaylor23,fightfor15,Directed,39082,,,1.0
Aries4Lyfe,ajplus,Directed,39083,,,1.0
bbykim_,SenSanders,Directed,39084,,,1.0
vdubington,CWAUnion,Directed,39085,,,1.0
kanduatgawker,DerenicByrd,Directed,39086,,,1.0
anyalhas,Delo_Taylor,Directed,39087,,,1.0
studio22media,thekidouto,Directed,39088,,,3.0
wchrisg0528,EconomicPolicy,Directed,39090,,,1.0
lauren_wilso,GoodAirports,Directed,39093,,,1.0
KirkGirlle,blicqer,Directed,39095,,,1.0
sprbrighting,FF15ChildCare,Directed,39096,,,1.0
Reggaejam16,fightfor15,Directed,39097,,,1.0
Primusfan87,SenSanders,Directed,39098,,,2.0
mikethomas0777,osPatriot,Directed,39099,,,1.0
B_rendan_G,SenSanders,Directed,39100,,,1.0
ellafwagner,janschakowsky,Directed,39101,,,1.0
smartstoners,EconomicPolicy,Directed,39102,,,1.0
GoddTill,iAmericaorg,Directed,39103,,,1.0
Herrmaya_,EconomicPolicy,Directed,39104,,,1.0
AFLCIO,EconomicPolicy,Directed,39105,,,1.0
rascality,OleanderPlume,Directed,39107,,,1.0
BUTTERFLYSEIS,chifightfor15,Directed,39108,,,1.0
NationalNurses,CbowdenL,Directed,39109,,,1.0
lord_lila,ajplus,Directed,39110,,,1.0
Sebz1291,ChrisMurphyCT,Directed,39111,,,1.0
XstaticHealth,Marc_Perrone,Directed,39112,,,1.0
CalNurses,CbowdenL,Directed,39113,,,1.0
studio22music,thekidouto,Directed,39114,,,3.0
a_treaclemine,EBONYMag,Directed,39115,,,1.0
FacultyForward,SEIU509,Directed,39116,,,1.0
kazjohnson,chifightfor15,Directed,39119,,,1.0
gb0743,EconomicPolicy,Directed,39120,,,1.0
uptownadvocate,32BJSEIU,Directed,39121,,,2.0
harb1n9er,chifightfor15,Directed,39122,,,1.0
TheLibertyLamp,CWAUnion,Directed,39124,,,1.0
ALuizCosta,EconomicPolicy,Directed,39125,,,1.0
tedleew,chifightfor15,Directed,39127,,,1.0
CrackerALS,LibsNoFun,Directed,39128,,,1.0
mattalley413,32BJSEIU,Directed,39129,,,2.0
malinicadambi,FacForwardChi,Directed,39130,,,2.0
wchrisg0528,chifightfor15,Directed,39131,,,1.0
BigBudahH,SenSanders,Directed,39132,,,1.0
JosephHHerrera,EconomicPolicy,Directed,39133,,,1.0
dr_kludge,fightfor15,Directed,39134,,,1.0
SlickBryster,SenSanders,Directed,39135,,,2.0
AliceJackson09,chifightfor15,Directed,39136,,,2.0
_kaspencer,chifightfor15,Directed,39137,,,1.0
mattalley413,chifightfor15,Directed,39138,,,4.0
salvat_re,CWAUnion,Directed,39139,,,1.0
theUMBRELLAlife,thekidouto,Directed,39140,,,3.0
vincepenick,EconomicPolicy,Directed,39141,,,1.0
RevMelanieNOLA,DirectorCELSJR,Directed,39143,,,2.0
CaseyShields,EconomicPolicy,Directed,39145,,,1.0
Lydia_Music,ajplus,Directed,39146,,,1.0
JamesCl64353275,scrowder,Directed,39148,,,1.0
RebColdRiver,SenSanders,Directed,39149,,,1.0
shelbymayfield,SenSanders,Directed,39150,,,1.0
Ramanan_V,EconomicPolicy,Directed,39152,,,1.0
petrakramer,EconomicPolicy,Directed,39153,,,1.0
MariaVukmir,SenSanders,Directed,39154,,,1.0
ericnwhalen,EconomicPolicy,Directed,39155,,,1.0
eileen_boris,FacultyForward,Directed,39156,,,1.0
AliceJackson09,ajplus,Directed,39157,,,1.0
RebColdRiver,ChrisMurphyCT,Directed,39158,,,1.0
MariaVukmir,citizenactionny,Directed,39159,,,1.0
2Winkz,EconomicPolicy,Directed,39161,,,1.0
RealTweeted,EBONYMag,Directed,39162,,,1.0
wchrisg0528,DerenicByrd,Directed,39163,,,1.0
buzz689,GoodAirports,Directed,39164,,,1.0
cactusseed,SenSanders,Directed,39165,,,1.0
erikmagraken,SCpundit,Directed,39166,,,1.0
mrv1921,TheMarkRomano,Directed,39167,,,1.0
JamesCl64353275,Corporatocrazy,Directed,39168,,,1.0
21GuNSx2,TheMarkRomano,Directed,39169,,,1.0
LouisianaBernie,fightfor15,Directed,39171,,,3.0
CassieRamirez,zachhaller,Directed,39172,,,1.0
HeatherUlan,No_Comp_Ever,Directed,39173,,,1.0
FlyHighBetch,SenSanders,Directed,39174,,,1.0
Jon_Dasani,scrowder,Directed,39175,,,1.0
LilGoldParticle,ajplus,Directed,39176,,,1.0
ms_msmarshas,Show_Me15,Directed,39177,,,1.0
dodosong,SenSanders,Directed,39178,,,1.0
KevinCentlivre,SaveMain_St,Directed,39179,,,1.0
AliceJackson09,janschakowsky,Directed,39181,,,1.0
e_kipngeno,ChrisMurphyCT,Directed,39182,,,1.0
jennyg11002,chifightfor15,Directed,39183,,,1.0
Linnlondon1,LawlessPirate,Directed,39184,,,1.0
janesherd,SenSanders,Directed,39185,,,1.0
AustinDHoffman,EconomicPolicy,Directed,39186,,,1.0
MariaVukmir,GatorsEite23,Directed,39187,,,1.0
cactirobot,SenSanders,Directed,39188,,,1.0
malinicadambi,SEIU509,Directed,39189,,,1.0
TWRader,CuyCPC,Directed,39190,,,1.0
Authenrel,blicqer,Directed,39191,,,1.0
Neomad84,SenSanders,Directed,39192,,,1.0
waynespar,EconomicPolicy,Directed,39193,,,1.0
DanielHofheinz,EconomicPolicy,Directed,39194,,,1.0
ms_msmarshas,iAmericaorg,Directed,39195,,,1.0
bastiongray,ChrisMurphyCT,Directed,39196,,,1.0
jonr7007,RaiseUpMA,Directed,39197,,,1.0
K810Mt,Marc_Perrone,Directed,39198,,,1.0
MEFoster22,scrowder,Directed,39199,,,1.0
pd_arrington,SenSanders,Directed,39200,,,1.0
Caseysprout,chifightfor15,Directed,39201,,,1.0
UuurNotebook,SenSanders,Directed,39202,,,2.0
DavidFox_Canada,EconomicPolicy,Directed,39203,,,1.0
libsnowflake77,SenSanders,Directed,39204,,,1.0
jonr7007,1199mass,Directed,39205,,,1.0
AliceJackson09,zachhaller,Directed,39206,,,1.0
jonshaffer,fightfor15,Directed,39207,,,1.0
K810Mt,MaryKayHenry,Directed,39208,,,1.0
BevVillasenor,SenSanders,Directed,39209,,,1.0
CrackerALS,emrutherford90,Directed,39210,,,1.0
ceci11e,fightfor15,Directed,39211,,,1.0
christammcintyr,EconomicPolicy,Directed,39212,,,1.0
CassieRamirez,fightfor15,Directed,39213,,,2.0
Popehat,SCpundit,Directed,39215,,,1.0
MarysGotClass,SenSanders,Directed,39216,,,1.0
IdeasWhittler,zachhaller,Directed,39217,,,1.0
john_brumjo,32BJSEIU,Directed,39218,,,1.0
zorn_jill,ChrisMurphyCT,Directed,39219,,,1.0
Brendinga78,ChrisMurphyCT,Directed,39220,,,1.0
orushelk,SenSanders,Directed,39221,,,1.0
kathylstadler,EconomicPolicy,Directed,39222,,,1.0
Jannrickles,UR_Ninja,Directed,39223,,,1.0
AFLCIO,CJ_DCLABOR,Directed,39224,,,2.0
JeffreyMDavids1,TheMarkRomano,Directed,39225,,,1.0
teemeowz,SenSanders,Directed,39226,,,1.0
tavole,chifightfor15,Directed,39227,,,1.0
sulefiasco,EconomicPolicy,Directed,39228,,,1.0
AdamShipwreck,EconomicPolicy,Directed,39230,,,1.0
K810Mt,32BJSEIU,Directed,39231,,,1.0
jon_ari_,EconomicPolicy,Directed,39233,,,1.0
leoluminary,CJ_DCLABOR,Directed,39234,,,1.0
daverags66,caroljsroth,Directed,39235,,,1.0
_EdgarOmar_,ajplus,Directed,39236,,,1.0
ryleered217,SenSanders,Directed,39238,,,1.0
Craig_C137,EconomicPolicy,Directed,39239,,,1.0
beefmaster3020,Corporatocrazy,Directed,39240,,,1.0
tombowk3,scrowder,Directed,39241,,,1.0
Brendinga78,SenSanders,Directed,39242,,,2.0
NinaForOhio,CuyCPC,Directed,39243,,,1.0
Msdmurph,32BJSEIU,Directed,39245,,,1.0
asaseventysix,ajplus,Directed,39246,,,1.0
RealTweeted,khalidCares,Directed,39247,,,1.0
fightfor15,iAmericaAction,Directed,39248,,,2.0
yawningpuppy,chifightfor15,Directed,39249,,,1.0
Marro_Nick,DemSocialists,Directed,39250,,,1.0
Caseysprout,UR_Ninja,Directed,39252,,,1.0
stephinlala,chifightfor15,Directed,39253,,,2.0
DavidForbes,chifightfor15,Directed,39254,,,2.0
countrymarxist,Mariawick,Directed,39255,,,1.0
mynameisnotkimm,StocksAlotTEMP,Directed,39256,,,1.0
thedophq,scrowder,Directed,39257,,,1.0
Teamsters,chifightfor15,Directed,39259,,,4.0
gabyvillasenor,ajplus,Directed,39260,,,1.0
AliceJackson09,ChrisMurphyCT,Directed,39261,,,1.0
adriannashidi,ajplus,Directed,39262,,,1.0
fightfor15,iAmericaorg,Directed,39263,,,1.0
Marro_Nick,SenSanders,Directed,39265,,,1.0
podcast_lemming,SenSanders,Directed,39266,,,1.0
misssophiebot,URGE_org,Directed,39267,,,1.0
NetflixAndShill,masseydaniel,Directed,39268,,,1.0
IATSERobyn,SenSanders,Directed,39269,,,1.0
DoubleWizard,AriseChicago,Directed,39270,,,1.0
p0150n33,SenSanders,Directed,39271,,,1.0
ArmyWife98,ChrisMurphyCT,Directed,39272,,,1.0
DeanLeh,SenSanders,Directed,39273,,,2.0
AntonioEldelbar,scrowder,Directed,39274,,,1.0
EthanTaylor23,EconomicPolicy,Directed,39275,,,1.0
JulieMokrzycki,chifightfor15,Directed,39276,,,1.0
milliemao,ajplus,Directed,39277,,,1.0
StevePh49215783,32BJSEIU,Directed,39278,,,1.0
candijmills,SenSanders,Directed,39279,,,1.0
eralcollc,MarkRuffalo,Directed,39280,,,1.0
DanielleGembala,ChrisMurphyCT,Directed,39282,,,1.0
AliceJackson09,ChrisJZullo,Directed,39283,,,1.0
AbbyMartin,EconomicPolicy,Directed,39284,,,1.0
local_labour,BarnetMomentum,Directed,39285,,,1.0
andrewberard9,Fightfor15LA,Directed,39286,,,2.0
WeWishForPeace,chifightfor15,Directed,39287,,,1.0
dave_gillaspie,RobinHoodTax,Directed,39289,,,1.0
kateconner,EconomicPolicy,Directed,39290,,,1.0
DeanLeh,MarkRuffalo,Directed,39291,,,1.0
GenisisOlmedo,SenSanders,Directed,39292,,,1.0
TheWillum,SenSanders,Directed,39293,,,2.0
andrewmarsh6,scrowder,Directed,39294,,,1.0
ohio_pda,TWRader,Directed,39295,,,2.0
doreenomc,Latinos4Bernie,Directed,39296,,,1.0
sprngclean,GoodAirports,Directed,39299,,,1.0
Juanita90254890,Latinos4Bernie,Directed,39300,,,1.0
WeAreforTrump,NonsenseFinder,Directed,39301,,,1.0
RedneckThink,LaurenC_Lux,Directed,39302,,,1.0
i_AM_theChange,SenSanders,Directed,39303,,,1.0
CCCTeamsters,AFLCIO,Directed,39305,,,1.0
saltysabs,ajplus,Directed,39306,,,1.0
ohio_pda,CuyCPC,Directed,39307,,,1.0
aysiarose,ChrisMurphyCT,Directed,39308,,,1.0
lucysindhu,NicholsUprising,Directed,39309,,,1.0
IL_homecareff15,Show_Me15,Directed,39310,,,1.0
JeffChapman36,KristinBTate,Directed,39311,,,1.0
Dottcha,UR_Ninja,Directed,39312,,,1.0
lyabeer,SenSanders,Directed,39313,,,3.0
amirahmahadi,ajplus,Directed,39314,,,1.0
thebacch,chifightfor15,Directed,39315,,,1.0
readingspark,ChrisMurphyCT,Directed,39316,,,1.0
EmilyJunge,SenSanders,Directed,39317,,,1.0
AntiAusterityUK,Show_Me15,Directed,39319,,,1.0
IL_homecareff15,fightfor15,Directed,39320,,,1.0
adawnn93,ChrisMurphyCT,Directed,39321,,,1.0
Vi44,ChrisMurphyCT,Directed,39323,,,1.0
kiana_baez,SenSanders,Directed,39324,,,1.0
lewy_tunes,AllynnUmel,Directed,39325,,,1.0
IL_homecareff15,MarkRuffalo,Directed,39326,,,1.0
TheKamauChege,EconomicPolicy,Directed,39327,,,1.0
beefmaster3020,xmssweetnessx,Directed,39328,,,1.0
RecoveredCons,Latinos4Bernie,Directed,39330,,,1.0
daisyperalta9,EconomicPolicy,Directed,39332,,,1.0
DurdyGP,KaraFinnstrom,Directed,39333,,,1.0
TimerUsa,SenSanders,Directed,39334,,,3.0
myelllla,SenSanders,Directed,39335,,,1.0
RecoveredCons,chifightfor15,Directed,39336,,,1.0
394Hunter,ChrisMurphyCT,Directed,39337,,,1.0
steveahlquist,RISEIUCouncil,Directed,39338,,,1.0
NotePasserNYC,EconomicPolicy,Directed,39339,,,1.0
usplaymoney,lingling23,Directed,39340,,,1.0
DurdyGP,abc7jade,Directed,39341,,,1.0
Speediest_Sloth,EconomicPolicy,Directed,39342,,,1.0
littlemissizzi,DerenicByrd,Directed,39343,,,1.0
90613m,UR_Ninja,Directed,39344,,,2.0
patcooper11,SenSanders,Directed,39345,,,1.0
gio_time,chifightfor15,Directed,39346,,,1.0
raeraeharris75,FacForwardChi,Directed,39347,,,1.0
ReticentCitizen,CarlKenner,Directed,39348,,,1.0
The_Ron_Factor,SenSanders,Directed,39350,,,1.0
RecoveredCons,SenSanders,Directed,39352,,,2.0
PeculiarBaptist,TheMarkRomano,Directed,39353,,,1.0
cborgione,ChrisMurphyCT,Directed,39354,,,1.0
StumpforTrump98,MisterMetokur,Directed,39355,,,1.0
Souxieq2,NE14DIRT,Directed,39356,,,1.0
hectron,icirr,Directed,39357,,,2.0
bawlaw99,scrowder,Directed,39358,,,1.0
anyalhas,NE14DIRT,Directed,39359,,,1.0
leifer_caryn,SenSanders,Directed,39361,,,1.0
littlemissizzi,MarkRuffalo,Directed,39362,,,1.0
76Racer,NASCAR_Wonka,Directed,39363,,,1.0
dottiechauncy,EconomicPolicy,Directed,39364,,,1.0
bratknits,EconomicPolicy,Directed,39365,,,1.0
RayeAlbright,chifightfor15,Directed,39366,,,1.0
UNITEDWEDREAM,seiufl,Directed,39367,,,1.0
Souxieq2,EconomicPolicy,Directed,39368,,,1.0
MuseAmicK,Show_Me15,Directed,39369,,,1.0
Michelle9647,zachhaller,Directed,39370,,,1.0
bawlaw99,LawlessPirate,Directed,39371,,,1.0
ChuckModi1,seiufl,Directed,39372,,,1.0
Teamsters,32BJSEIU,Directed,39373,,,2.0
MMstrikesback,SEIU509,Directed,39374,,,2.0
wisestofthewise,zachhaller,Directed,39375,,,2.0
NotAcquiescing,Fightfor15LA,Directed,39377,,,1.0
UNITEDWEDREAM,sara_dinatale,Directed,39378,,,1.0
bottymcbottica,Fightfor15LA,Directed,39379,,,1.0
heyitsamar,ajplus,Directed,39380,,,1.0
sunny7422,SenSanders,Directed,39381,,,1.0
unclemeat80,ChadTouchscreen,Directed,39382,,,1.0
Michelle9647,UR_Ninja,Directed,39383,,,1.0
UNITEDWEDREAM,FacForwardChi,Directed,39384,,,1.0
TwtKing01,EconomicPolicy,Directed,39385,,,1.0
IamMuts_R,ajplus,Directed,39386,,,1.0
a11Igot,Latinos4Bernie,Directed,39387,,,1.0
Sleuthshaming,SenSanders,Directed,39388,,,1.0
IL_homecareff15,AriseChicago,Directed,39389,,,1.0
dave_gillaspie,EconomicPolicy,Directed,39390,,,1.0
UNITEDWEDREAM,fightfor15,Directed,39391,,,2.0
MichaeljBecker3,LibsNoFun,Directed,39392,,,1.0
Sandric1982,zachhaller,Directed,39393,,,1.0
WeAreforTrump,judous,Directed,39394,,,1.0
tlsmith1963,SenSanders,Directed,39396,,,1.0
CheyOnuoha,SenSanders,Directed,39397,,,1.0
JoseMHM_,SenSanders,Directed,39398,,,1.0
Michelle9647,chifightfor15,Directed,39399,,,1.0
DanielleVFreman,ChrisMurphyCT,Directed,39400,,,1.0
elleirbagitat,SenSanders,Directed,39401,,,1.0
LouisianaBernie,Mariawick,Directed,39402,,,1.0
HoldawayIan,therealezway,Directed,39403,,,1.0
jadaKamaraa,ajplus,Directed,39405,,,1.0
fettwalp,EconomicPolicy,Directed,39406,,,1.0
hron_brennan,scrowder,Directed,39407,,,1.0
hoggard_cayman,chifightfor15,Directed,39408,,,1.0
TRVGB,ChrisMurphyCT,Directed,39409,,,1.0
LoR_Music0708,ajplus,Directed,39410,,,1.0
mattpulver,chifightfor15,Directed,39411,,,1.0
SchwarzeMBM,KristinBTate,Directed,39412,,,1.0
npinto112,scrowder,Directed,39413,,,1.0
MMstrikesback,seiu_el,Directed,39414,,,1.0
JaedonRousseau,SenSanders,Directed,39415,,,2.0
GodwinGecko,SenSanders,Directed,39416,,,1.0
Michelle9647,fightfor15,Directed,39417,,,1.0
EsquireJunkie,ajplus,Directed,39418,,,1.0
samiwert,EconomicPolicy,Directed,39419,,,1.0
SEIU1107,RaiseUpfor15,Directed,39420,,,1.0
DeathCabForLeah,EconomicPolicy,Directed,39421,,,1.0
yungpython,SenSanders,Directed,39423,,,1.0
nymelb86,SenSanders,Directed,39424,,,1.0
eileen_boris,nychange,Directed,39425,,,1.0
tlsmith1963,DemSocialists,Directed,39426,,,1.0
SwitchGlitchmon,DerenicByrd,Directed,39427,,,1.0
JrgnHoogendoorn,UR_Ninja,Directed,39428,,,1.0
sconepig,NorCalFF15,Directed,39429,,,1.0
red_peonies,fightfor15,Directed,39430,,,1.0
NotePasserNYC,chifightfor15,Directed,39431,,,3.0
irrmss,SenSanders,Directed,39432,,,1.0
Souxieq2,ajplus,Directed,39433,,,1.0
JohnnyfromCA,EconomicPolicy,Directed,39434,,,1.0
stephinlala,B_VonScribble,Directed,39435,,,1.0
freyja87,SenSanders,Directed,39436,,,1.0
SuperbadLarry,chifightfor15,Directed,39437,,,1.0
1996Kidd,ajplus,Directed,39438,,,1.0
ChuckModi1,khalidCares,Directed,39439,,,1.0
gibunnys,1alyssakang,Directed,39440,,,1.0
heavyhokie,ChadTouchscreen,Directed,39441,,,1.0
joshfuller124,OlneyJeremiah,Directed,39442,,,1.0
Black_Intifada,FightFor15PA,Directed,39444,,,1.0
ConnieCase56,LibsNoFun,Directed,39445,,,1.0
justpowers,ChrisMurphyCT,Directed,39446,,,1.0
albertocaro,CWAUnion,Directed,39447,,,1.0
jamenta,1alyssakang,Directed,39448,,,1.0
HRH_Sir_Loin,SenSanders,Directed,39449,,,1.0
hupperts,DerenicByrd,Directed,39450,,,1.0
arnoldse38,chifightfor15,Directed,39451,,,1.0
RileyMajor,ajplus,Directed,39452,,,1.0
Black_Intifada,sameyjay,Directed,39453,,,1.0
KenDiesel,scrowder,Directed,39454,,,1.0
WeAreforTrump,CarlKenner,Directed,39455,,,1.0
red_peonies,ChrisJZullo,Directed,39456,,,1.0
hilgaines,ChrisMurphyCT,Directed,39457,,,1.0
lucysindhu,Latinos4Bernie,Directed,39458,,,1.0
johnsredbeard,chifightfor15,Directed,39459,,,1.0
ethangalebach,TheNewThinker,Directed,39461,,,1.0
HRH_Sir_Loin,GatorsEite23,Directed,39465,,,1.0
avtramontano,SenSanders,Directed,39466,,,1.0
BlogWood,chifightfor15,Directed,39467,,,1.0
OccupyDavis2,jwjnational,Directed,39468,,,1.0
annie5133,fightfor15mass,Directed,39469,,,1.0
oceans2000,caroljsroth,Directed,39470,,,1.0
duckwaltz,masseydaniel,Directed,39471,,,1.0
nomlleb,SenSanders,Directed,39473,,,1.0
nadialambek,SmitaNarula,Directed,39474,,,1.0
TherealBquan,SenSanders,Directed,39475,,,1.0
bethbeth285,SenSanders,Directed,39476,,,1.0
smoothster_,ajplus,Directed,39477,,,1.0
UdnSpeak4me,chifightfor15,Directed,39478,,,1.0
cchstatenet,Jesuishermosa,Directed,39479,,,1.0
WeAreforTrump,Corporatocrazy,Directed,39481,,,1.0
solon594bce,fightfor15,Directed,39482,,,1.0
diymysticism,SenSanders,Directed,39483,,,1.0
NuuYawkerr,AllynnUmel,Directed,39486,,,1.0
dave_gillaspie,ajplus,Directed,39487,,,1.0
lidosis,SenSanders,Directed,39488,,,1.0
Rteefact,ajplus,Directed,39489,,,1.0
AintItK,OlneyJeremiah,Directed,39490,,,1.0
eileen_boris,chifightfor15,Directed,39491,,,2.0
cjhancock93,EconomicPolicy,Directed,39493,,,1.0
NachelleBelle,ChrisMurphyCT,Directed,39494,,,1.0
FrederickPoland,jwjnational,Directed,39495,,,1.0
lousywithghosts,SenSanders,Directed,39496,,,1.0
purplemoonluv,Fightfor15LA,Directed,39497,,,1.0
AbFark,ChrisMurphyCT,Directed,39498,,,1.0
lmuneca,SenSanders,Directed,39499,,,1.0
xxshur1kenxx,chifightfor15,Directed,39500,,,1.0
Dmilhouse6922,EBONYMag,Directed,39501,,,1.0
NationalNurses,1alyssakang,Directed,39502,,,2.0
MonicaP25,SenSanders,Directed,39503,,,1.0
